ID,category
Gaia DR3 5912776408635040000,0
Gaia DR3 5912776546073999744,0
Gaia DR3 5912776786592161664,0
Gaia DR3 5912776958390995968,0
Gaia DR3 5912777095829825792,0
Gaia DR3 5912777198909039360,0
Gaia DR3 5912777439427217408,0
Gaia DR3 5912777714304660608,0
Gaia DR3 5912777783024137856,0
Gaia DR3 5912777851743611648,0
Gaia DR3 5912777954822843776,0
Gaia DR3 5912778264060485248,0
Gaia DR3 5912778298420224128,0
Gaia DR3 5912778332779965568,0
Gaia DR3 5912778607657901056,0
Gaia DR3 5912778740788833664,0
Gaia DR3 5912778745096856960,0
Gaia DR3 5912778848176072960,0
Gaia DR3 5912778985615028608,0
Gaia DR3 5912779054334525824,0
Gaia DR3 5912779123054001024,0
Gaia DR3 5912779157413754368,0
Gaia DR3 5912779466651389696,0
Gaia DR3 5912779466651393024,0
Gaia DR3 5912779604090353280,0
Gaia DR3 5912779913327930240,0
Gaia DR3 5912780085126640640,0
Gaia DR3 5912780256925369216,0
Gaia DR3 5912780355696535808,0
Gaia DR3 5912780360004586496,0
Gaia DR3 5912781214690981632,0
Gaia DR3 5912781425156501632,0
Gaia DR3 5912781459516242560,0
Gaia DR3 5912781459516248320,0
Gaia DR3 5912781459516252288,0
Gaia DR3 5912781837473369088,0
Gaia DR3 5912781906192859776,0
Gaia DR3 5912781940552596992,0
Gaia DR3 5912782077991565824,0
Gaia DR3 5912782352869449984,0
Gaia DR3 5912782421588928128,0
Gaia DR3 5912782799546047616,0
Gaia DR3 5912782833905789568,0
Gaia DR3 5912783040064248064,0
Gaia DR3 5912783143143465344,0
Gaia DR3 5912783177503205888,0
Gaia DR3 5912783211862926592,0
Gaia DR3 5912783246222667648,0
Gaia DR3 5912783452381120512,0
Gaia DR3 5912783658539556608,0
Gaia DR3 5912784242655128064,0
Gaia DR3 5912784448813497600,0
Gaia DR3 5912784929849857664,0
Gaia DR3 5912785273447262720,0
Gaia DR3 5912785582684918016,0
Gaia DR3 5912785617044660224,0
Gaia DR3 5912785685764141056,0
Gaia DR3 5912785960642035200,0
Gaia DR3 5912786029361523456,0
Gaia DR3 5912786201160225408,0
Gaia DR3 5912786235519961216,0
Gaia DR3 5912786819635252864,0
Gaia DR3 5912786853994992256,0
Gaia DR3 5912787094513158144,0
Gaia DR3 5912787197592904832,0
Gaia DR3 5912787266311855872,0
Gaia DR3 5912787335031332736,0
Gaia DR3 5912787403750814592,0
Gaia DR3 5912787541190303360,0
Gaia DR3 5912787781707939584,0
Gaia DR3 5912787953506639104,0
Gaia DR3 5912787987866375936,0
Gaia DR3 5912788022226112128,0
Gaia DR3 5912788159665062272,0
Gaia DR3 5912788331464295424,0
Gaia DR3 5912788331464299008,0
Gaia DR3 5912788365823497472,0
Gaia DR3 5912788400183779840,0
Gaia DR3 5912788434542976640,0
Gaia DR3 5912788498951580160,0
Gaia DR3 5912788503262459264,0
Gaia DR3 5912788571981935360,0
Gaia DR3 5912789053018803200,0
Gaia DR3 5912789156098018560,0
Gaia DR3 5912789293537075712,0
Gaia DR3 5912790049451240448,0
Gaia DR3 5912790083810978304,0
Gaia DR3 5912790152530283648,0
Gaia DR3 5912790186890195712,0
Gaia DR3 5912790358688883968,0
Gaia DR3 5912790427408363776,0
Gaia DR3 5912790461768107264,0
Gaia DR3 5912790530487655296,0
Gaia DR3 5912790564847327744,0
Gaia DR3 5912790564847329792,0
Gaia DR3 5912790633566803584,0
Gaia DR3 5912790869774612992,0
Gaia DR3 5912791183322059520,0
Gaia DR3 5912791217681800832,0
Gaia DR3 5912791320761018752,0
Gaia DR3 5912791389480500608,0
Gaia DR3 5912791561279186944,0
Gaia DR3 5912791836157103488,0
Gaia DR3 5912791969285152384,0
Gaia DR3 5912792042315531264,0
Gaia DR3 5912792042315532288,0
Gaia DR3 5912792179754490496,0
Gaia DR3 5912792385912928512,0
Gaia DR3 5912792385912932736,0
Gaia DR3 5912792420272665472,0
Gaia DR3 5912792454632407168,0
Gaia DR3 5912792866949270016,0
Gaia DR3 5912792901309012608,0
Gaia DR3 5912792970028485760,0
Gaia DR3 5912793038749320704,0
Gaia DR3 5912793343674686336,0
Gaia DR3 5912793554144393088,0
Gaia DR3 5912793554144395136,0
Gaia DR3 5912793588504132864,0
Gaia DR3 5912793755992638848,0
Gaia DR3 5912793829022494208,0
Gaia DR3 5912794000820996480,0
Gaia DR3 5912794172619890944,0
Gaia DR3 5912794413137867264,0
Gaia DR3 5912794516217083520,0
Gaia DR3 5912794584936560768,0
Gaia DR3 5912794653656040704,0
Gaia DR3 5912794825454733184,0
Gaia DR3 5912794997253430784,0
Gaia DR3 5912795134692387456,0
Gaia DR3 5912795134692388352,0
Gaia DR3 5912795169052123392,0
Gaia DR3 5912795199101786240,0
Gaia DR3 5912795203411862656,0
Gaia DR3 5912795272131342464,0
Gaia DR3 5912795409570422400,0
Gaia DR3 5912795473978465664,0
Gaia DR3 5912795753167495808,0
Gaia DR3 5912795783216109952,0
Gaia DR3 5912796268563583488,0
Gaia DR3 5912796474722333568,0
Gaia DR3 5912796543441497600,0
Gaia DR3 5912796577801236736,0
Gaia DR3 5912796715240514176,0
Gaia DR3 5912797471154471552,0
Gaia DR3 5912797711672598784,0
Gaia DR3 5912797746032727680,0
Gaia DR3 5912797780392076544,0
Gaia DR3 5912797814751820032,0
Gaia DR3 5912798020910259200,0
Gaia DR3 5912798089629721216,0
Gaia DR3 5912798123989468928,0
Gaia DR3 5912798158349208960,0
Gaia DR3 5912798330147907456,0
Gaia DR3 5912798501946604928,0
Gaia DR3 5912798570666085376,0
Gaia DR3 5912798605025814016,0
Gaia DR3 5912798948624412032,0
Gaia DR3 5912799154781639168,0
Gaia DR3 5912799223501127168,0
Gaia DR3 5912799292220605952,0
Gaia DR3 5912799360940090368,0
Gaia DR3 5912799395299826560,0
Gaia DR3 5912799498379056256,0
Gaia DR3 5912799841976716672,0
Gaia DR3 5912799910696197504,0
Gaia DR3 5912799979415671808,0
Gaia DR3 5912800013775416064,0
Gaia DR3 5912800288653027840,0
Gaia DR3 5912800357372513152,0
Gaia DR3 5912800391732245632,0
Gaia DR3 5912800421780785024,0
Gaia DR3 5912800460451730048,0
Gaia DR3 5912800666611338496,0
Gaia DR3 5912800804049404672,0
Gaia DR3 5912800902818413056,0
Gaia DR3 5912800941488363392,0
Gaia DR3 5912801113286865664,0
Gaia DR3 5912801285085561344,0
Gaia DR3 5912801491243899136,0
Gaia DR3 5912801663042606336,0
Gaia DR3 5912801663042609664,0
Gaia DR3 5912801693092479104,0
Gaia DR3 5912802144078923008,0
Gaia DR3 5912802174127440384,0
Gaia DR3 5912802178438656512,0
Gaia DR3 5912802315877615744,0
Gaia DR3 5912802522036045440,0
Gaia DR3 5912802693834746240,0
Gaia DR3 5912802796913968384,0
Gaia DR3 5912802865633446400,0
Gaia DR3 5912803209230840320,0
Gaia DR3 5912803312310062336,0
Gaia DR3 5912803518468500608,0
Gaia DR3 5912803896425623680,0
Gaia DR3 5912803965145098752,0
Gaia DR3 5912804136940258048,0
Gaia DR3 5912804824135030784,0
Gaia DR3 5912804824135032832,0
Gaia DR3 5912805030293478912,0
Gaia DR3 5912805099012951168,0
Gaia DR3 5912805202092159488,0
Gaia DR3 5912805236452447360,0
Gaia DR3 5912805854927219968,0
Gaia DR3 5912805923646698240,0
Gaia DR3 5912805923646698368,0
Gaia DR3 5912805958006444288,0
Gaia DR3 5912806026730623872,0
Gaia DR3 5912806095445410944,0
Gaia DR3 5912806301603784704,0
Gaia DR3 5912806370323813120,0
Gaia DR3 5912806404683002496,0
Gaia DR3 5912806439042740096,0
Gaia DR3 5912806610841449472,0
Gaia DR3 5912806679560941184,0
Gaia DR3 5912806713920669440,0
Gaia DR3 5912806778337757440,0
Gaia DR3 5912806988798568448,0
Gaia DR3 5912806988798568960,0
Gaia DR3 5912807023158303616,0
Gaia DR3 5912807057518050944,0
Gaia DR3 5912807091877790720,0
Gaia DR3 5912807538554407680,0
Gaia DR3 5912807641633647232,0
Gaia DR3 5912808084008032768,0
Gaia DR3 5912808363188182656,0
Gaia DR3 5912808431907674880,0
Gaia DR3 5912808603706331904,0
Gaia DR3 5912808775505036032,0
Gaia DR3 5912808878584257152,0
Gaia DR3 5912809153462161280,0
Gaia DR3 5912809153462165888,0
Gaia DR3 5912809256541383680,0
Gaia DR3 5912809565779066624,0
Gaia DR3 5912809664555901056,0
Gaia DR3 5912810046815442304,0
Gaia DR3 5912810115534918656,0
Gaia DR3 5912810252973850880,0
Gaia DR3 5912810768369875712,0
Gaia DR3 5912810905808846848,0
Gaia DR3 5912810974528324992,0
Gaia DR3 5912811107664789632,0
Gaia DR3 5912811352485454336,0
Gaia DR3 5912811352485458432,0
Gaia DR3 5912811455564692352,0
Gaia DR3 5912811558643912832,0
Gaia DR3 5912811726135676416,0
Gaia DR3 5912811936601042304,0
Gaia DR3 5912812108399764992,0
Gaia DR3 5912812245838736128,0
Gaia DR3 5912812314558226432,0
Gaia DR3 5912812653848769792,0
Gaia DR3 5912812658155603200,0
Gaia DR3 5912812658155607680,0
Gaia DR3 5912812864314055936,0
Gaia DR3 5912812933033317376,0
Gaia DR3 5912813306688304896,0
Gaia DR3 5912813379709956608,0
Gaia DR3 5912813414070182144,0
Gaia DR3 5912813620228114432,0
Gaia DR3 5912813792026831488,0
Gaia DR3 5912813998185258752,0
Gaia DR3 5912814066904736768,0
Gaia DR3 5912814066904743936,0
Gaia DR3 5912814341782696832,0
Gaia DR3 5912814788459286784,0
Gaia DR3 5912815269495567744,0
Gaia DR3 5912815338215058432,0
Gaia DR3 5912815613092998912,0
Gaia DR3 5912815922330624768,0
Gaia DR3 5912816364700352768,0
Gaia DR3 5912816506446229376,0
Gaia DR3 5912816575165727488,0
Gaia DR3 5912817021842338176,0
Gaia DR3 5912817124921575296,0
Gaia DR3 5912817434159159552,0
Gaia DR3 5912818018274748928,0
Gaia DR3 5912818018274752384,0
Gaia DR3 5912818052634505728,0
Gaia DR3 5912818121353981952,0
Gaia DR3 5912818224433215872,0
Gaia DR3 5912818361872184704,0
Gaia DR3 5912818464951386880,0
Gaia DR3 5912818464951395840,0
Gaia DR3 5912818499311133312,0
Gaia DR3 5912818568030594944,0
Gaia DR3 5912818568030600576,0
Gaia DR3 5912818842913120640,0
Gaia DR3 5912818911628034304,0
Gaia DR3 5912819049066970240,0
Gaia DR3 5912819289585456896,0
Gaia DR3 5912819323944917248,0
Gaia DR3 5912819358304638464,0
Gaia DR3 5912819392664380928,0
Gaia DR3 5912819461383888896,0
Gaia DR3 5912819564463001472,0
Gaia DR3 5912819804981183488,0
Gaia DR3 5912819976779899904,0
Gaia DR3 5912820011139633408,0
Gaia DR3 5912820286017546752,0
Gaia DR3 5912820457816558464,0
Gaia DR3 5912820560895491584,0
Gaia DR3 5912820629614946048,0
Gaia DR3 5912820698334439936,0
Gaia DR3 5912820934546181376,0
Gaia DR3 5912821041931850880,0
Gaia DR3 5912821110651351680,0
Gaia DR3 5912821248090273920,0
Gaia DR3 5912821282450283136,0
Gaia DR3 5912821488608466816,0
Gaia DR3 5912821488608479360,0
Gaia DR3 5912822004004443392,0
Gaia DR3 5912822210162903168,0
Gaia DR3 5912822347601826176,0
Gaia DR3 5912822416321302400,0
Gaia DR3 5912822485040786688,0
Gaia DR3 5912822485045381120,0
Gaia DR3 5912822622479768832,0
Gaia DR3 5912822656839500160,0
Gaia DR3 5912822759918740864,0
Gaia DR3 5912822828638196736,0
Gaia DR3 5912822931717409536,0
Gaia DR3 5912822931717427328,0
Gaia DR3 5912823103516138112,0
Gaia DR3 5912823240955108224,0
Gaia DR3 5912823378394039680,0
Gaia DR3 5912823378394041472,0
Gaia DR3 5912823447113523968,0
Gaia DR3 5912823481473251584,0
Gaia DR3 5912823515832999296,0
Gaia DR3 5912823584552488960,0
Gaia DR3 5912823653271970304,0
Gaia DR3 5912823687631720064,0
Gaia DR3 5912823825070697344,0
Gaia DR3 5912823859430429184,0
Gaia DR3 5912823859430436608,0
Gaia DR3 5912823962509555584,0
Gaia DR3 5912824031229030400,0
Gaia DR3 5912824065588759936,0
Gaia DR3 5912824271747245056,0
Gaia DR3 5912824821503086080,0
Gaia DR3 5912824855862802944,0
Gaia DR3 5912825199460221696,0
Gaia DR3 5912825199460225792,0
Gaia DR3 5912825405618656896,0
Gaia DR3 5912825641830085248,0
Gaia DR3 5912825646136827648,0
Gaia DR3 5912825852295268736,0
Gaia DR3 5912826024093998976,0
Gaia DR3 5912826333331614336,0
Gaia DR3 5912826539490056960,0
Gaia DR3 5912826608209560064,0
Gaia DR3 5912826917434768896,0
Gaia DR3 5912826951806924032,0
Gaia DR3 5912827123605640448,0
Gaia DR3 5912827364123819136,0
Gaia DR3 5912827467203040640,0
Gaia DR3 5912827467203047680,0
Gaia DR3 5912827742080942592,0
Gaia DR3 5912827913879659648,0
Gaia DR3 5912828051318636544,0
Gaia DR3 5912828150090608000,0
Gaia DR3 5912828223117341696,0
Gaia DR3 5912828257477082368,0
Gaia DR3 5912828704153618432,0
Gaia DR3 5912828738513356160,0
Gaia DR3 5912829047751005312,0
Gaia DR3 5912829253909459712,0
Gaia DR3 5912829391348406144,0
Gaia DR3 5912829528791838592,0
Gaia DR3 5912829563147118848,0
Gaia DR3 5912829597506867328,0
Gaia DR3 5912829803665320832,0
Gaia DR3 5912829838025055360,0
Gaia DR3 5912829872384799104,0
Gaia DR3 5912829941104255872,0
Gaia DR3 5912830009823739648,0
Gaia DR3 5912830074235951104,0
Gaia DR3 5912830078543210624,0
Gaia DR3 5912830319061417472,0
Gaia DR3 5912830422140633216,0
Gaia DR3 5912830456500382208,0
Gaia DR3 5912830628298836864,0
Gaia DR3 5912830937536521856,0
Gaia DR3 5912831040615980032,0
Gaia DR3 5912831074975718912,0
Gaia DR3 5912831212414420864,0
Gaia DR3 5912831723503396608,0
Gaia DR3 5912831727810530944,0
Gaia DR3 5912831762170278656,0
Gaia DR3 5912831796530028416,0
Gaia DR3 5912831865249512192,0
Gaia DR3 5912831933968995584,0
Gaia DR3 5912832002688473216,0
Gaia DR3 5912832037048228992,0
Gaia DR3 5912832208846904960,0
Gaia DR3 5912832277566364160,0
Gaia DR3 5912832655523559936,0
Gaia DR3 5912832689883171712,0
Gaia DR3 5912832896041637376,0
Gaia DR3 5912833097893865856,0
Gaia DR3 5912833170919563392,0
Gaia DR3 5912833273998758528,0
Gaia DR3 5912833273998759168,0
Gaia DR3 5912833377077981056,0
Gaia DR3 5912833445797465600,0
Gaia DR3 5912833480157410944,0
Gaia DR3 5912833583236446592,0
Gaia DR3 5912833686315667072,0
Gaia DR3 5912833858114366720,0
Gaia DR3 5912833961193579520,0
Gaia DR3 5912834098632554624,0
Gaia DR3 5912834373510450944,0
Gaia DR3 5912834510949422208,0
Gaia DR3 5912834820187115136,0
Gaia DR3 5912834820187117312,0
Gaia DR3 5912834888906525824,0
Gaia DR3 5912834957626019200,0
Gaia DR3 5912835095064980736,0
Gaia DR3 5912835095064984192,0
Gaia DR3 5912835095064987520,0
Gaia DR3 5912835163784476800,0
Gaia DR3 5912835301223439104,0
Gaia DR3 5912835335583181056,0
Gaia DR3 5912835679180567808,0
Gaia DR3 5912835713540301824,0
Gaia DR3 5912835713540309888,0
Gaia DR3 5912835782259796352,0
Gaia DR3 5912835782259802752,0
Gaia DR3 5912835885339015552,0
Gaia DR3 5912835919703228160,0
Gaia DR3 5912836022777958272,0
Gaia DR3 5912836160216923264,0
Gaia DR3 5912836160216927616,0
Gaia DR3 5912836194576668672,0
Gaia DR3 5912836366375380992,0
Gaia DR3 5912836469454599680,0
Gaia DR3 5912836469454601344,0
Gaia DR3 5912836469454605056,0
Gaia DR3 5912836572533794816,0
Gaia DR3 5912836778692236544,0
Gaia DR3 5912836813051982208,0
Gaia DR3 5912836881771464192,0
Gaia DR3 5912837152343274752,0
Gaia DR3 5912837191009069568,0
Gaia DR3 5912837259728533632,0
Gaia DR3 5912837259728539648,0
Gaia DR3 5912837397167507072,0
Gaia DR3 5912837397167508736,0
Gaia DR3 5912837461579690368,0
Gaia DR3 5912837465886992896,0
Gaia DR3 5912838084366721408,0
Gaia DR3 5912838496679175680,0
Gaia DR3 5912838599758395136,0
Gaia DR3 5912838908996035968,0
Gaia DR3 5912839012075256832,0
Gaia DR3 5912839046434997632,0
Gaia DR3 5912839115154476160,0
Gaia DR3 5912839390032652928,0
Gaia DR3 5912839561831346176,0
Gaia DR3 5912839664910566656,0
Gaia DR3 5912839664910570624,0
Gaia DR3 5912839699270301824,0
Gaia DR3 5912839699270302208,0
Gaia DR3 5912839733630045184,0
Gaia DR3 5912839871068992128,0
Gaia DR3 5912840042867688960,0
Gaia DR3 5912840145946906752,0
Gaia DR3 5912840180306652288,0
Gaia DR3 5912840279079022336,0
Gaia DR3 5912840386465077888,0
Gaia DR3 5912840386465079168,0
Gaia DR3 5912840622675632384,0
Gaia DR3 5912840798781957888,0
Gaia DR3 5912840867501439744,0
Gaia DR3 5912841039300123520,0
Gaia DR3 5912841245458565888,0
Gaia DR3 5912841279818303488,0
Gaia DR3 5912841554696182784,0
Gaia DR3 5912841829574103296,0
Gaia DR3 5912842070092262272,0
Gaia DR3 5912842138811746816,0
Gaia DR3 5912842173171746944,0
Gaia DR3 5912842448049657216,0
Gaia DR3 5912842688567575680,0
Gaia DR3 5912842688567579520,0
Gaia DR3 5912842791646793088,0
Gaia DR3 5912842791646798464,0
Gaia DR3 5912842924779203072,0
Gaia DR3 5912842963445499520,0
Gaia DR3 5912843027857309056,0
Gaia DR3 5912843513201318656,0
Gaia DR3 5912843547561053952,0
Gaia DR3 5912936662453915392,0
Gaia DR3 5912936731173380992,0
Gaia DR3 5912936765533121536,0
Gaia DR3 5912937006051314688,0
Gaia DR3 5912937040411060864,0
Gaia DR3 5912937143490274048,0
Gaia DR3 5912937487087694336,0
Gaia DR3 5912937555807161856,0
Gaia DR3 5912937620221938944,0
Gaia DR3 5912937723301153792,0
Gaia DR3 5912937727605840000,0
Gaia DR3 5912937933764299776,0
Gaia DR3 5912938341776844800,0
Gaia DR3 5912938414800806272,0
Gaia DR3 5912938689678722688,0
Gaia DR3 5912938689678722816,0
Gaia DR3 5912938724038463104,0
Gaia DR3 5912938998916368640,0
Gaia DR3 5912939067635848064,0
Gaia DR3 5912939101995651328,0
Gaia DR3 5912939205074802176,0
Gaia DR3 5912939273794343552,0
Gaia DR3 5912939372568995584,0
Gaia DR3 5912939479952714240,0
Gaia DR3 5912939583031933440,0
Gaia DR3 5912939583031933696,0
Gaia DR3 5912939823550109312,0
Gaia DR3 5912939857909850624,0
Gaia DR3 5912939857909850752,0
Gaia DR3 5912939892269576320,0
Gaia DR3 5912939926629316096,0
Gaia DR3 5912939960989056512,0
Gaia DR3 5912940029708535168,0
Gaia DR3 5912940064068273664,0
Gaia DR3 5912940098428016000,0
Gaia DR3 5912940265922345856,0
Gaia DR3 5912940442025197568,0
Gaia DR3 5912940579464170496,0
Gaia DR3 5912940751262882944,0
Gaia DR3 5912940888701839104,0
Gaia DR3 5912940888701843200,0
Gaia DR3 5912941163579741184,0
Gaia DR3 5912941163579748096,0
Gaia DR3 5912941301018710784,0
Gaia DR3 5912941335378451328,0
Gaia DR3 5912941472817411072,0
Gaia DR3 5912941472817418880,0
Gaia DR3 5912941678975841664,0
Gaia DR3 5912941953853765760,0
Gaia DR3 5912942194371933696,0
Gaia DR3 5912942331812402432,0
Gaia DR3 5912942641048493824,0
Gaia DR3 5912942709767980416,0
Gaia DR3 5912942847207094528,0
Gaia DR3 5912942984645909760,0
Gaia DR3 5912943396962912256,0
Gaia DR3 5912943568761608704,0
Gaia DR3 5912943667536504192,0
Gaia DR3 5912943740560161280,0
Gaia DR3 5912943809279777664,0
Gaia DR3 5912943843639383936,0
Gaia DR3 5912943912358991104,0
Gaia DR3 5912944049797815296,0
Gaia DR3 5912944118517294848,0
Gaia DR3 5912944152877165184,0
Gaia DR3 5912944187238359424,0
Gaia DR3 5912944221596645248,0
Gaia DR3 5912944320371315584,0
Gaia DR3 5912944393395333248,0
Gaia DR3 5912944427755069952,0
Gaia DR3 5912944526529745664,0
Gaia DR3 5912944599553794816,0
Gaia DR3 5912944736992721792,0
Gaia DR3 5912944874430139648,0
Gaia DR3 5912944908789879680,0
Gaia DR3 5912945076279892736,0
Gaia DR3 5912945114948312704,0
Gaia DR3 5912945114948313600,0
Gaia DR3 5912945183667799680,0
Gaia DR3 5912945218027536768,0
Gaia DR3 5912945252387273216,0
Gaia DR3 5912945527265173248,0
Gaia DR3 5912945694755254272,0
Gaia DR3 5912945699063879936,0
Gaia DR3 5912946042661281792,0
Gaia DR3 5912946077021012352,0
Gaia DR3 5912946214459987840,0
Gaia DR3 5912946420618437760,0
Gaia DR3 5912946553748632960,0
Gaia DR3 5912946558057373056,0
Gaia DR3 5912946626776838784,0
Gaia DR3 5912946695496331776,0
Gaia DR3 5912946729856075264,0
Gaia DR3 5912946764215821312,0
Gaia DR3 5912946832935304448,0
Gaia DR3 5912946901654772608,0
Gaia DR3 5912947176532626944,0
Gaia DR3 5912947451410556928,0
Gaia DR3 5912947554489790464,0
Gaia DR3 5912947928138363520,0
Gaia DR3 5912947932446910592,0
Gaia DR3 5912948001166387712,0
Gaia DR3 5912948069885876352,0
Gaia DR3 5912948207324832512,0
Gaia DR3 5912948241684572160,0
Gaia DR3 5912948379123543680,0
Gaia DR3 5912948379128465792,0
Gaia DR3 5912948413483283712,0
Gaia DR3 5912948482202775808,0
Gaia DR3 5912948516562520576,0
Gaia DR3 5912948757080671872,0
Gaia DR3 5912948825800141824,0
Gaia DR3 5912948894519628160,0
Gaia DR3 5912948894519631744,0
Gaia DR3 5912948997598855552,0
Gaia DR3 5912949031958606080,0
Gaia DR3 5912949031958611200,0
Gaia DR3 5912949100678077440,0
Gaia DR3 5912949238116982784,0
Gaia DR3 5912949238116985600,0
Gaia DR3 5912949341196226560,0
Gaia DR3 5912949616074169600,0
Gaia DR3 5912949719153383936,0
Gaia DR3 5912949719153384448,0
Gaia DR3 5912949787872814720,0
Gaia DR3 5912949787872824704,0
Gaia DR3 5912949856592318080,0
Gaia DR3 5912950165829996032,0
Gaia DR3 5912950200189728512,0
Gaia DR3 5912950200190172288,0
Gaia DR3 5912950303268956800,0
Gaia DR3 5912950543787127424,0
Gaia DR3 5912950578146870912,0
Gaia DR3 5912950646866366080,0
Gaia DR3 5912950681226101248,0
Gaia DR3 5912950990463744384,0
Gaia DR3 5912951127903123584,0
Gaia DR3 5912951196622189824,0
Gaia DR3 5912951608938989952,0
Gaia DR3 5912951952536426112,0
Gaia DR3 5912952021255858816,0
Gaia DR3 5912952158694834176,0
Gaia DR3 5912952193054581248,0
Gaia DR3 5912952433572765952,0
Gaia DR3 5912952777170179072,0
Gaia DR3 5912952811529903616,0
Gaia DR3 5912953017688371456,0
Gaia DR3 5912953223846774528,0
Gaia DR3 5912953498724721792,0
Gaia DR3 5912953533084455680,0
Gaia DR3 5912953567444210944,0
Gaia DR3 5912953636163465344,0
Gaia DR3 5912953911041390848,0
Gaia DR3 5912953911041398784,0
Gaia DR3 5912954014120638464,0
Gaia DR3 5912954082840105088,0
Gaia DR3 5912954117199861120,0
Gaia DR3 5912954151559588736,0
Gaia DR3 5912954254638792576,0
Gaia DR3 5912954288998535424,0
Gaia DR3 5912954426437488512,0
Gaia DR3 5912954529516730240,0
Gaia DR3 5912954598236200064,0
Gaia DR3 5912954907473864832,0
Gaia DR3 5912954976193356288,0
Gaia DR3 5912955010553086336,0
Gaia DR3 5912955079272578688,0
Gaia DR3 5912955143683218560,0
Gaia DR3 5912955251071284992,0
Gaia DR3 5912955354150471936,0
Gaia DR3 5912955629028407168,0
Gaia DR3 5912955800827122048,0
Gaia DR3 5912955800827126400,0
Gaia DR3 5912956041345680640,0
Gaia DR3 5912956178784190080,0
Gaia DR3 5912956384943059968,0
Gaia DR3 5912956522382020096,0
Gaia DR3 5912956552432502912,0
Gaia DR3 5912956552432503040,0
Gaia DR3 5912956556741895040,0
Gaia DR3 5912956655511718272,0
Gaia DR3 5912956655518955520,0
Gaia DR3 5912957243936131200,0
Gaia DR3 5912957381375508224,0
Gaia DR3 5912957656253533056,0
Gaia DR3 5912957759332628864,0
Gaia DR3 5912957759332631296,0
Gaia DR3 5912957828052109568,0
Gaia DR3 5912957862411850624,0
Gaia DR3 5912958137289331328,0
Gaia DR3 5912958137289336448,0
Gaia DR3 5912958274728296832,0
Gaia DR3 5912958274728300288,0
Gaia DR3 5912958309088027648,0
Gaia DR3 5912958343447782656,0
Gaia DR3 5912958377807527168,0
Gaia DR3 5912958446526996352,0
Gaia DR3 5912958721404891648,0
Gaia DR3 5912958824484121856,0
Gaia DR3 5912959065002313728,0
Gaia DR3 5912959133721789568,0
Gaia DR3 5912959305520492544,0
Gaia DR3 5912959649117929088,0
Gaia DR3 5912959992715299584,0
Gaia DR3 5912960164514016640,0
Gaia DR3 5912960370672866944,0
Gaia DR3 5912960439391849600,0
Gaia DR3 5912960542471069312,0
Gaia DR3 5912960817349355136,0
Gaia DR3 5912960886068833536,0
Gaia DR3 5912960886068835328,0
Gaia DR3 5912961264025967360,0
Gaia DR3 5912961298385707008,0
Gaia DR3 5912961367104822912,0
Gaia DR3 5912961504544135296,0
Gaia DR3 5912961607623015552,0
Gaia DR3 5912961779422053248,0
Gaia DR3 5912961813781474944,0
Gaia DR3 5912962191738916608,0
Gaia DR3 5912962294818133120,0
Gaia DR3 5912962324868520704,0
Gaia DR3 5912962363537613696,0
Gaia DR3 5912962397897351296,0
Gaia DR3 5912962500976141568,0
Gaia DR3 5912962565386708224,0
Gaia DR3 5912962604055351040,0
Gaia DR3 5912962741494323456,0
Gaia DR3 5912962810213819136,0
Gaia DR3 5912963016372225920,0
Gaia DR3 5912963085091708160,0
Gaia DR3 5912963119451445248,0
Gaia DR3 5912963119451446144,0
Gaia DR3 5912963153811190784,0
Gaia DR3 5912963183861996288,0
Gaia DR3 5912963256890412288,0
Gaia DR3 5912963325609913088,0
Gaia DR3 5912963390020873728,0
Gaia DR3 5912964081524166144,0
Gaia DR3 5912964287682631296,0
Gaia DR3 5912964317733359104,0
Gaia DR3 5912964356402108672,0
Gaia DR3 5912964459481345152,0
Gaia DR3 5912964459481346560,0
Gaia DR3 5912964493841072640,0
Gaia DR3 5912964493841079040,0
Gaia DR3 5912964592611914240,0
Gaia DR3 5912964665639690880,0
Gaia DR3 5912964734359174784,0
Gaia DR3 5912964768718900096,0
Gaia DR3 5912964798769697152,0
Gaia DR3 5912964906157873792,0
Gaia DR3 5912965043596845824,0
Gaia DR3 5912965077956589312,0
Gaia DR3 5912965112316332544,0
Gaia DR3 5912965146676072320,0
Gaia DR3 5912965181035776640,0
Gaia DR3 5912965181035779840,0
Gaia DR3 5912965284115017984,0
Gaia DR3 5912965417244985344,0
Gaia DR3 5912965765151375360,0
Gaia DR3 5912965868230608384,0
Gaia DR3 5912966005669880192,0
Gaia DR3 5912966143108543232,0
Gaia DR3 5912966177468277120,0
Gaia DR3 5912966349266974720,0
Gaia DR3 5912966417986435072,0
Gaia DR3 5912966452346183296,0
Gaia DR3 5912966555425408000,0
Gaia DR3 5912966658504649600,0
Gaia DR3 5912966860354001152,0
Gaia DR3 5912967139540970240,0
Gaia DR3 5912967414418861696,0
Gaia DR3 5912967586217588992,0
Gaia DR3 5912967620577331456,0
Gaia DR3 5912967719347456512,0
Gaia DR3 5912967758016305536,0
Gaia DR3 5912967758016310400,0
Gaia DR3 5912968067253956992,0
Gaia DR3 5912968101613702784,0
Gaia DR3 5912968204693154304,0
Gaia DR3 5912968307772164608,0
Gaia DR3 5912968513930560640,0
Gaia DR3 5912968548290313984,0
Gaia DR3 5912968647060388864,0
